Wavelength,Intensity
4.043751837077220443e+02,1.292000122070312500e+02
4.048888909695357938e+02,1.192000350952148438e+02
4.054027092979122244e+02,1.270000381469726562e+02
4.059166386928514498e+02,1.140000457763671875e+02
4.064306791543533564e+02,1.006000595092773438e+02
4.069448306824180577e+02,1.026000671386718750e+02
4.074590932770454401e+02,9.700004577636718750e+01
4.079734669382355605e+02,1.118000488281250000e+02
4.084879516659883620e+02,1.394000396728515625e+02
4.090025474603039584e+02,1.340000457763671875e+02
4.095172543211822358e+02,1.362000274658203125e+02
4.100320722486233080e+02,1.362000122070312500e+02
4.105470012426270614e+02,1.492000122070312500e+02
4.110620413031935527e+02,1.753999786376953125e+02
4.115771924303227252e+02,1.615999603271484375e+02
4.120924546240147492e+02,1.541999511718750000e+02
4.126078278842693408e+02,1.403999633789062500e+02
4.131233122110867839e+02,1.587999572753906250e+02
4.136389076044669082e+02,1.671999969482421875e+02
4.141546140644097704e+02,1.706000061035156250e+02
4.146704315909153706e+02,1.396000213623046875e+02
4.151863601839836520e+02,1.306000366210937500e+02
4.157023998436147281e+02,1.374000396728515625e+02
4.162185505698084853e+02,1.703999786376953125e+02
4.167348123625649805e+02,1.301999969482421875e+02
4.172511852218842705e+02,1.225999832153320312e+02
4.177676691477661848e+02,1.286000366210937500e+02
4.182842641402108939e+02,1.448000335693359375e+02
4.188009701992183409e+02,1.632000122070312500e+02
4.193177873247884690e+02,1.622000274658203125e+02
4.198347155169212783e+02,1.422000885009765625e+02
4.203517547756168824e+02,1.404000854492187500e+02
4.208689051008752813e+02,1.560000152587890625e+02
4.213861664926963044e+02,1.382000427246093750e+02
4.219035389510801224e+02,1.366000518798828125e+02
4.224210224760266215e+02,1.380000610351562500e+02
4.229386170675358585e+02,1.588000030517578125e+02
4.234563227256078335e+02,1.909999694824218750e+02
4.239741394502425464e+02,1.811999511718750000e+02
4.244920672414399405e+02,1.682000122070312500e+02
4.250101060992001294e+02,1.394000244140625000e+02
4.255282560235229994e+02,1.258000259399414062e+02
4.260465170144086642e+02,1.178000183105468750e+02
4.265648890718570101e+02,1.237999877929687500e+02
4.270833721958680371e+02,1.061999816894531250e+02
4.276019663864418590e+02,1.305999908447265625e+02
4.281206716435783619e+02,1.437999725341796875e+02
4.286394879672776597e+02,1.587999877929687500e+02
4.291584153575396385e+02,1.515999908447265625e+02
4.296774538143643554e+02,1.324000549316406250e+02
4.301966033377518102e+02,1.336000213623046875e+02
4.307158639277020029e+02,1.532000122070312500e+02
4.312352355842148768e+02,1.532000885009765625e+02
4.317547183072905455e+02,1.302000427246093750e+02
4.322743120969288952e+02,1.302000427246093750e+02
4.327940169531299262e+02,1.516000823974609375e+02
4.333138328758938087e+02,1.506000061035156250e+02
4.338337598652203155e+02,1.497999877929687500e+02
4.343537979211096172e+02,1.374000396728515625e+02
4.348739470435616568e+02,1.250000457763671875e+02
4.353942072325763775e+02,1.166000518798828125e+02
4.359145784881537793e+02,1.150000610351562500e+02
4.364350608102939759e+02,1.222000656127929688e+02
4.369556541989969105e+02,1.274000778198242188e+02
4.374763586542625262e+02,1.272000427246093750e+02
4.379971741760909367e+02,1.164000396728515625e+02
4.385181007644820284e+02,1.228000106811523438e+02
4.390391384194358579e+02,1.106000366210937500e+02
4.395602871409524823e+02,1.270000534057617188e+02
4.400815469290316742e+02,1.424000091552734375e+02
4.406029177836737176e+02,1.498000030517578125e+02
4.411243997048784422e+02,1.612000274658203125e+02
4.416459926926459616e+02,1.616000061035156250e+02
4.421676967469761621e+02,1.499999694824218750e+02
4.426895118678691006e+02,1.515999755859375000e+02
4.432114380553247770e+02,1.456000061035156250e+02
4.437334753093431345e+02,1.430000000000000000e+02
4.442556236299242300e+02,1.398000030517578125e+02
4.447778830170681204e+02,1.303999938964843750e+02
4.453002534707746918e+02,1.251999740600585938e+02
4.458227349910440012e+02,1.215999908447265625e+02
4.463453275778760485e+02,1.151999740600585938e+02
4.468680312312708338e+02,1.233999938964843750e+02
4.473908459512282434e+02,1.205999908447265625e+02
4.479137717377484478e+02,1.323999786376953125e+02
4.484368085908314470e+02,1.535999908447265625e+02
4.489599565104771273e+02,1.578000183105468750e+02
4.494832154966855455e+02,1.611999664306640625e+02
4.500065855494566449e+02,1.732000274658203125e+02
4.505300666687905391e+02,1.764000549316406250e+02
4.510536588546871144e+02,1.646000976562500000e+02
4.515773621071464277e+02,1.564000701904296875e+02
4.521011764261684789e+02,1.490000762939453125e+02
4.526251018117532681e+02,1.544000396728515625e+02
4.531491382639007952e+02,1.619999389648437500e+02
4.536732857826110035e+02,1.659999542236328125e+02
4.541975443678838928e+02,1.419999694824218750e+02
4.547219140197196339e+02,1.481999664306640625e+02
4.552463947381180560e+02,1.633999328613281250e+02
4.557709865230792161e+02,1.633999786376953125e+02
4.562956893746030573e+02,1.540000000000000000e+02
4.568205032926896934e+02,1.478000030517578125e+02
4.573454282773390105e+02,1.414000091552734375e+02
4.578704643285511224e+02,1.480000457763671875e+02
4.583956114463258587e+02,1.786000213623046875e+02
4.589208696306633897e+02,1.863999938964843750e+02
4.594462388815636587e+02,1.906000366210937500e+02
4.599717191990266656e+02,1.816000518798828125e+02
4.604973105830523536e+02,1.573999938964843750e+02
4.610230130336407797e+02,1.504000244140625000e+02
4.615488265507918868e+02,1.315999450683593750e+02
4.620747511345057887e+02,1.396000061035156250e+02
4.626007867847824286e+02,1.703999633789062500e+02
4.631269335016218065e+02,1.481999816894531250e+02
4.636531912850238655e+02,1.423999786376953125e+02
4.641795601349887193e+02,1.260000305175781250e+02
4.647060400515161973e+02,1.323999633789062500e+02
4.652326310346064702e+02,1.441999969482421875e+02
4.657593330842594241e+02,1.544000091552734375e+02
4.662861462004751729e+02,1.675999450683593750e+02
4.668130703832536028e+02,1.459999542236328125e+02
4.673401056325948275e+02,1.390000152587890625e+02
4.678672519484987333e+02,1.268000183105468750e+02
4.683945093309653203e+02,1.118000259399414062e+02
4.689218777799947020e+02,1.062000350952148438e+02
4.694493572955867648e+02,1.281999969482421875e+02
4.699769478777416225e+02,1.322000122070312500e+02
4.705046495264591613e+02,1.503999481201171875e+02
4.710324622417394380e+02,1.606000213623046875e+02
4.715603860235824527e+02,1.594000549316406250e+02
4.720884208719882054e+02,1.610000305175781250e+02
4.726165667869565823e+02,1.484000091552734375e+02
4.731448237684878109e+02,1.372000122070312500e+02
4.736731918165817206e+02,1.470000000000000000e+02
4.742016709312383682e+02,1.604000244140625000e+02
4.747302611124578107e+02,1.706000213623046875e+02
4.752589623602399342e+02,1.622000579833984375e+02
4.757877746745847389e+02,1.738000030517578125e+02
4.763166980554922247e+02,1.900000000000000000e+02
4.768457325029625622e+02,1.843999633789062500e+02
4.773748780169955808e+02,1.688000183105468750e+02
4.779041345975913373e+02,1.622000122070312500e+02
4.784335022447498318e+02,1.368000183105468750e+02
4.789629809584710074e+02,1.448000030517578125e+02
4.794925707387549778e+02,1.601999969482421875e+02
4.800222715856016293e+02,1.540000152587890625e+02
4.805520834990110188e+02,1.508000335693359375e+02
4.810820064789831463e+02,1.411999816894531250e+02
4.816120405255179548e+02,1.498000030517578125e+02
4.821421856386156151e+02,1.443999938964843750e+02
4.826724418182758995e+02,1.522000122070312500e+02
4.832028090644988652e+02,1.455999908447265625e+02
4.837332873772846824e+02,1.812000427246093750e+02
4.842638767566331808e+02,1.634000396728515625e+02
4.847945772025443603e+02,1.614000091552734375e+02
4.853253887150183346e+02,1.470000457763671875e+02
4.858563112940549900e+02,1.400000457763671875e+02
4.863873449396544402e+02,1.249999923706054688e+02
4.869184896518165715e+02,1.153999862670898438e+02
4.874497454305413839e+02,1.298000030517578125e+02
4.879811122758289912e+02,1.344000244140625000e+02
4.885125901876793364e+02,1.382000122070312500e+02
4.890441791660923627e+02,1.514000549316406250e+02
4.895758792110681838e+02,1.318000030517578125e+02
4.901076903226066861e+02,1.135999755859375000e+02
4.906396125007078695e+02,1.117999877929687500e+02
4.911716457453718476e+02,1.119999618530273438e+02
4.917037900565985638e+02,1.497999267578125000e+02
4.922360454343879610e+02,1.604001007080078125e+02
4.927684118787401530e+02,1.451999969482421875e+02
4.933008893896550262e+02,1.307999572753906250e+02
4.938334779671326373e+02,1.181999893188476562e+02
4.943661776111729296e+02,1.341999664306640625e+02
4.948989883217759598e+02,1.409999694824218750e+02
4.954319100989417848e+02,1.385999603271484375e+02
4.959649429426702909e+02,1.423999938964843750e+02
4.964980868529615918e+02,1.292000122070312500e+02
4.970313418298155739e+02,1.228000411987304688e+02
4.975647078732322939e+02,1.321999969482421875e+02
4.980981849832116950e+02,1.352000122070312500e+02
4.986317731597538341e+02,1.426000061035156250e+02
4.991654724028587680e+02,1.339999847412109375e+02
4.996992827125263830e+02,1.229999923706054688e+02
5.002332040887567359e+02,1.359999847412109375e+02
5.007672365315498269e+02,1.342000122070312500e+02
5.013013800409056557e+02,1.239999847412109375e+02
5.018356346168241089e+02,1.101999893188476562e+02
5.023700002593054137e+02,1.021999893188476562e+02
5.029044769683493996e+02,1.071999511718750000e+02
5.034390647439561235e+02,1.139999389648437500e+02
5.039737635861255853e+02,1.339999389648437500e+02
5.045085734948577851e+02,1.427999572753906250e+02
5.050434944701527229e+02,9.999997711181640625e+01
5.055785265120102849e+02,1.007999801635742188e+02
5.061136696204306418e+02,9.959998321533203125e+01
5.066489237954137934e+02,1.001999893188476562e+02
5.071842890369596262e+02,1.174000091552734375e+02
5.077197653450681400e+02,1.401999969482421875e+02
5.082553527197394487e+02,1.290000305175781250e+02
5.087910511609734385e+02,1.301999969482421875e+02
5.093268606687701094e+02,1.456000518798828125e+02
5.098627812431295752e+02,1.376000366210937500e+02
5.103988128840518357e+02,1.198000564575195312e+02
5.109349555915367773e+02,1.038000106811523438e+02
5.114712093655844001e+02,1.004000015258789062e+02
5.120075742061948176e+02,1.041999893188476562e+02
5.125440501133679163e+02,1.099999923706054688e+02
5.130806370871036961e+02,1.185999832153320312e+02
5.136173351274022707e+02,1.181999969482421875e+02
5.141541442342636401e+02,1.259999923706054688e+02
5.146910644076876906e+02,1.247999725341796875e+02
5.152280956476743086e+02,1.134000167846679688e+02
5.157652379542238350e+02,1.178000259399414062e+02
5.163024913273361562e+02,1.321999816894531250e+02
5.168398557670109312e+02,1.541999511718750000e+02
5.173773312732486147e+02,1.643999023437500000e+02
5.179149178460490930e+02,1.553999328613281250e+02
5.184526154854122524e+02,1.535999908447265625e+02
5.189904241913379792e+02,1.436000366210937500e+02
5.195283439638266145e+02,1.442000274658203125e+02
5.200663748028778173e+02,1.538000335693359375e+02
5.206045167084919285e+02,1.590000000000000000e+02
5.211427696806687209e+02,1.548000030517578125e+02
5.216811337194081943e+02,1.637999877929687500e+02
5.222196088247103489e+02,1.166000137329101562e+02
5.227581949965754120e+02,1.162000122070312500e+02
5.232968922350030425e+02,1.322000122070312500e+02
5.238357005399934678e+02,1.436000061035156250e+02
5.243746199115465743e+02,1.557999877929687500e+02
5.249136503496624755e+02,1.701999511718750000e+02
5.254527918543410578e+02,1.762000122070312500e+02
5.259920444255824350e+02,1.790000305175781250e+02
5.265314080633863796e+02,1.523999938964843750e+02
5.270708827677532327e+02,1.579999847412109375e+02
5.276104685386826532e+02,1.579999847412109375e+02
5.281501653761749822e+02,1.335999755859375000e+02
5.286899732802298786e+02,1.353999633789062500e+02
5.292298922508475698e+02,1.306000366210937500e+02
5.297699222880280558e+02,1.393999938964843750e+02
5.303100633917712230e+02,1.433999938964843750e+02
5.308503155620771849e+02,1.169999771118164062e+02
5.313906787989456006e+02,1.019999923706054688e+02
5.319311531023770385e+02,1.033999938964843750e+02
5.324717384723710438e+02,1.099999771118164062e+02
5.330124349089278439e+02,1.193999557495117188e+02
5.335532424120474388e+02,1.379999542236328125e+02
5.340941609817296012e+02,1.407999877929687500e+02
5.346351906179746720e+02,1.505999755859375000e+02
5.351763313207823103e+02,1.520000000000000000e+02
5.357175830901528570e+02,1.439999237060546875e+02
5.362589459260859712e+02,1.441998901367187500e+02
5.368004198285818802e+02,1.251999206542968750e+02
5.373420047976404703e+02,1.197999191284179688e+02
5.378837008332618552e+02,1.313999328613281250e+02
5.384255079354459212e+02,1.443999938964843750e+02
5.389674261041927821e+02,1.513999481201171875e+02
5.395094553395022103e+02,1.215999984741210938e+02
5.400515956413745471e+02,1.222000045776367188e+02
5.405938470098094513e+02,1.440000000000000000e+02
5.411362094448072639e+02,1.410000000000000000e+02
5.416786829463676440e+02,1.389999847412109375e+02
5.422212675144909326e+02,1.417999877929687500e+02
5.427639631491767886e+02,1.455999755859375000e+02
5.433067698504254395e+02,1.697999572753906250e+02
5.438496876182367714e+02,1.480000000000000000e+02
5.443927164526108982e+02,1.320000305175781250e+02
5.449358563535477060e+02,1.262000350952148438e+02
5.454791073210473087e+02,1.212000274658203125e+02
5.460224693551095925e+02,1.258000488281250000e+02
5.465659424557345574e+02,1.336000518798828125e+02
5.471095266229222034e+02,1.378000793457031250e+02
5.476532218566727579e+02,1.392000885009765625e+02
5.481970281569859935e+02,1.572000732421875000e+02
5.487409455238619103e+02,1.574000244140625000e+02
5.492849739573005081e+02,1.744000244140625000e+02
5.498291134573019008e+02,1.578000335693359375e+02
5.503733640238660882e+02,1.462000427246093750e+02
5.509177256569928431e+02,1.400000305175781250e+02
5.514621983566823928e+02,1.462000427246093750e+02
5.520067821229347373e+02,1.644000244140625000e+02
5.525514769557497630e+02,1.667999877929687500e+02
5.530962828551275834e+02,1.535999755859375000e+02
5.536411998210679712e+02,1.421999359130859375e+02
5.541862278535711539e+02,1.417999877929687500e+02
